year,school_key,field,source_id,source_url,note
"2002","northwestern","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","georgetown","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","ut-austin","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","ucla","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","vanderbilt","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","usc","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","minnesota","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","iowa","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2002","washington-and-lee","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","yale","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","stanford","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","harvard","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","columbia","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","nyu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","uchicago","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","berkeley","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","michigan","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","upenn","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","uva","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","northwestern","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","duke","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","cornell","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","georgetown","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","ut-austin","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","ucla","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","vanderbilt","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","iowa","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","minnesota","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","usc","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2003","washington-and-lee","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","yale","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","stanford","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","harvard","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","columbia","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","nyu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","uchicago","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","michigan","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","upenn","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","uva","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","cornell","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","berkeley","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","duke","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","northwestern","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","georgetown","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","ut-austin","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","ucla","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","vanderbilt","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","usc","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","minnesota","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2004","washington-and-lee","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","yale","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","harvard","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","stanford","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","columbia","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","nyu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","uchicago","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","michigan","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","upenn","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","uva","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","duke","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","northwestern","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","cornell","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","berkeley","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","georgetown","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","ut-austin","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","ucla","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","vanderbilt","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","usc","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","minnesota","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","george-washington","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","notre-dame","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2005","washu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","yale","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","harvard","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","stanford","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","columbia","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","nyu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","uchicago","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","upenn","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","michigan","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","uva","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","northwestern","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","cornell","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","duke","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","berkeley","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","georgetown","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","ucla","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","ut-austin","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","vanderbilt","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","usc","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","minnesota","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","boston-university","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2006","george-washington","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","yale","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","stanford","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","harvard","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","columbia","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","nyu","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","uchicago","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","upenn","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","berkeley","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
"2007","michigan","rank","usnews_wilson_2000_2011","https://law.stanford.edu/wp-content/uploads/2015/03/wilsons-rp28.pdf","U.S. News ranking table reproduced in Stanford Law Library compilation."
